"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2021"	"2021"	"Female"	"F"	15	264493	Unreliable
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2021"	"2021"	"Male"	"M"	67	272437	24.6
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2022 "	"2022"	"Female"	"F"	12	264424	Unreliable
	"Oklahoma"	"40"	"25-34 years"	"25-34"	"2022 "	"2022"	"Male"	"M"	67	277114	24.2
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2018"	"2018"	"Female"	"F"	Suppressed	244066	Suppressed
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2018"	"2018"	"Male"	"M"	56	246322	22.7
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2019"	"2019"	"Female"	"F"	14	247685	Unreliable
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2019"	"2019"	"Male"	"M"	63	250188	25.2
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2020"	"2020"	"Female"	"F"	15	251700	Unreliable
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2020"	"2020"	"Male"	"M"	66	254248	26.0
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2021"	"2021"	"Female"	"F"	17	256606	Unreliable
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2021"	"2021"	"Male"	"M"	79	262248	30.1
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2022 "	"2022"	"Female"	"F"	17	258241	Unreliable
	"Oklahoma"	"40"	"35-44 years"	"35-44"	"2022 "	"2022"	"Male"	"M"	71	266755	26.6
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2018"	"2018"	"Female"	"F"	18	231281	Unreliable
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2018"	"2018"	"Male"	"M"	56	229029	24.5
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2019"	"2019"	"Female"	"F"	Suppressed	227691	Suppressed
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2019"	"2019"	"Male"	"M"	54	225845	23.9
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2020"	"2020"	"Female"	"F"	12	226418	Unreliable
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2020"	"2020"	"Male"	"M"	61	224758	27.1
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2021"	"2021"	"Female"	"F"	13	225785	Unreliable
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2021"	"2021"	"Male"	"M"	68	228946	29.7
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2022 "	"2022"	"Female"	"F"	13	225636	Unreliable
	"Oklahoma"	"40"	"45-54 years"	"45-54"	"2022 "	"2022"	"Male"	"M"	65	231590	28.1
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2018"	"2018"	"Female"	"F"	12	254796	Unreliable
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2018"	"2018"	"Male"	"M"	70	238648	29.3
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2019"	"2019"	"Female"	"F"	17	255142	Unreliable
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2019"	"2019"	"Male"	"M"	70	238552	29.3
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2020"	"2020"	"Female"	"F"	15	253222	Unreliable
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2020"	"2020"	"Male"	"M"	77	236748	32.5
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2021"	"2021"	"Female"	"F"	10	248359	Unreliable
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2021"	"2021"	"Male"	"M"	68	237853	28.6
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2022 "	"2022"	"Female"	"F"	15	241964	Unreliable
	"Oklahoma"	"40"	"55-64 years"	"55-64"	"2022 "	"2022"	"Male"	"M"	65	233435	27.8
	"Oklahoma"	"40"	"65-74 years"	"65-74"	"2018"	"2018"	"Female"	"F"	10	190891	Unreliable
	"Oklahoma"	"40"	"65-74 years"	"65-74"	"2018"	"2018"	"Male"	"M"	45	167755	26.8
	"Oklahoma"	"40"	"65-74 years"	"65-74"	"2019"	"2019"	"Female"	"F"	11	195854	Unreliable
	"Oklahoma"	"40"	"65-74 years"	"65-74"	"2019"	"2019"	"Male"	"M"	56	172196	32.5
	"Oklahoma"	"40"	"65-74 years"	"65-74"	"2020"	"2020"	"Female"	"F"	Suppressed	202751	Suppressed
	"Oklahoma"	"40"	"65-74 years"	"65-74"	"2020"	"2020"	"Male"	"M"	49	177796	27.6
	"Oklahoma"	"40"	"65-74 years"	"65-74"	"2021"	"2021"	"Female"	"F"	10	205074	Unreliable
	"Oklahoma"	"40"	"65-74 years"	"65-74"	"2021"	"2021"	"Male"	"M"	46	183358	25.1
	"Oklahoma"	"40"	"65-74 years"	"65-74"	"2022 "	"2022"	"Female"	"F"	Suppressed	205438	Suppressed
	"Oklahoma"	"40"	"65-74 years"	"65-74"	"2022 "	"2022"	"Male"	"M"	66	183070	36.1
	"Oklahoma"	"40"	"75-84 years"	"75-84"	"2018"	"2018"	"Female"	"F"	Suppressed	105433	Suppressed
	"Oklahoma"	"40"	"75-84 years"	"75-84"	"2018"	"2018"	"Male"	"M"	38	82278	46.2
	"Oklahoma"	"40"	"75-84 years"	"75-84"	"2019"	"2019"	"Female"	"F"	Suppressed	108266	Suppressed
	"Oklahoma"	"40"	"75-84 years"	"75-84"	"2019"	"2019"	"Male"	"M"	33	84653	39.0
	"Oklahoma"	"40"	"75-84 years"	"75-84"	"2020"	"2020"	"Female"	"F"	Suppressed	111000	Suppressed
	"Oklahoma"	"40"	"75-84 years"	"75-84"	"2020"	"2020"	"Male"	"M"	47	86625	54.3
	"Oklahoma"	"40"	"75-84 years"	"75-84"	"2021"	"2021"	"Female"	"F"	Suppressed	106158	Suppressed
	"Oklahoma"	"40"	"75-84 years"	"75-84"	"2021"	"2021"	"Male"	"M"	51	83838	60.8
	"Oklahoma"	"40"	"75-84 years"	"75-84"	"2022 "	"2022"	"Female"	"F"	Suppressed	113396	Suppressed
	"Oklahoma"	"40"	"75-84 years"	"75-84"	"2022 "	"2022"	"Male"	"M"	47	88642	53.0
	"Oklahoma"	"40"	"85+ years"	"85+"	"2018"	"2018"	"Female"	"F"	Suppressed	46617	Suppressed
	"Oklahoma"	"40"	"85+ years"	"85+"	"2018"	"2018"	"Male"	"M"	13	26579	Unreliable
	"Oklahoma"	"40"	"85+ years"	"85+"	"2019"	"2019"	"Female"	"F"	0	46930	Unreliable
	"Oklahoma"	"40"	"85+ years"	"85+"	"2019"	"2019"	"Male"	"M"	17	27233	Unreliable
	"Oklahoma"	"40"	"85+ years"	"85+"	"2020"	"2020"	"Female"	"F"	0	47315	Unreliable
	"Oklahoma"	"40"	"85+ years"	"85+"	"2020"	"2020"	"Male"	"M"	19	27672	Unreliable
	"Oklahoma"	"40"	"85+ years"	"85+"	"2021"	"2021"	"Female"	"F"	Suppressed	41680	Suppressed
	"Oklahoma"	"40"	"85+ years"	"85+"	"2021"	"2021"	"Male"	"M"	18	24603	Unreliable
	"Oklahoma"	"40"	"85+ years"	"85+"	"2022 "	"2022"	"Female"	"F"	Suppressed	45526	Suppressed
	"Oklahoma"	"40"	"85+ years"	"85+"	"2022 "	"2022"	"Male"	"M"	19	24823	Unreliable
	"Oklahoma"	"40"	"Not Stated"	"NS"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Not Stated"	"NS"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Not Stated"	"NS"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Not Stated"	"NS"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Not Stated"	"NS"	"2020"	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Not Stated"	"NS"	"2020"	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Not Stated"	"NS"	"2021"	"2021"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Not Stated"	"NS"	"2021"	"2021"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Not Stated"	"NS"	"2022 "	"2022"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"Not Stated"	"NS"	"2022 "	"2022"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"< 1 year"	"1"	"2018"	"2018"	"Female"	"F"	0	22079	Unreliable
	"Oregon"	"41"	"< 1 year"	"1"	"2018"	"2018"	"Male"	"M"	0	23180	Unreliable
	"Oregon"	"41"	"< 1 year"	"1"	"2019"	"2019"	"Female"	"F"	0	21138	Unreliable
	"Oregon"	"41"	"< 1 year"	"1"	"2019"	"2019"	"Male"	"M"	0	22174	Unreliable
	"Oregon"	"41"	"< 1 year"	"1"	"2020"	"2020"	"Female"	"F"	0	20521	Unreliable
	"Oregon"	"41"	"< 1 year"	"1"	"2020"	"2020"	"Male"	"M"	0	21497	Unreliable
	"Oregon"	"41"	"< 1 year"	"1"	"2021"	"2021"	"Female"	"F"	0	19310	Unreliable
	"Oregon"	"41"	"< 1 year"	"1"	"2021"	"2021"	"Male"	"M"	0	20428	Unreliable
	"Oregon"	"41"	"< 1 year"	"1"	"2022 "	"2022"	"Female"	"F"	0	20055	Unreliable
	"Oregon"	"41"	"< 1 year"	"1"	"2022 "	"2022"	"Male"	"M"	0	20997	Unreliable
	"Oregon"	"41"	"1-4 years"	"1-4"	"2018"	"2018"	"Female"	"F"	0	92161	Unreliable
	"Oregon"	"41"	"1-4 years"	"1-4"	"2018"	"2018"	"Male"	"M"	0	96794	Unreliable
	"Oregon"	"41"	"1-4 years"	"1-4"	"2019"	"2019"	"Female"	"F"	0	89892	Unreliable
	"Oregon"	"41"	"1-4 years"	"1-4"	"2019"	"2019"	"Male"	"M"	0	94607	Unreliable
	"Oregon"	"41"	"1-4 years"	"1-4"	"2020"	"2020"	"Female"	"F"	0	87371	Unreliable
	"Oregon"	"41"	"1-4 years"	"1-4"	"2020"	"2020"	"Male"	"M"	0	91657	Unreliable
	"Oregon"	"41"	"1-4 years"	"1-4"	"2021"	"2021"	"Female"	"F"	0	84407	Unreliable
	"Oregon"	"41"	"1-4 years"	"1-4"	"2021"	"2021"	"Male"	"M"	0	88639	Unreliable
	"Oregon"	"41"	"1-4 years"	"1-4"	"2022 "	"2022"	"Female"	"F"	0	80587	Unreliable
	"Oregon"	"41"	"1-4 years"	"1-4"	"2022 "	"2022"	"Male"	"M"	0	84435	Unreliable
	"Oregon"	"41"	"5-14 years"	"5-14"	"2018"	"2018"	"Female"	"F"	Suppressed	239974	Suppressed
	"Oregon"	"41"	"5-14 years"	"5-14"	"2018"	"2018"	"Male"	"M"	Suppressed	251815	Suppressed
	"Oregon"	"41"	"5-14 years"	"5-14"	"2019"	"2019"	"Female"	"F"	Suppressed	240023	Suppressed
	"Oregon"	"41"	"5-14 years"	"5-14"	"2019"	"2019"	"Male"	"M"	Suppressed	251513	Suppressed
	"Oregon"	"41"	"5-14 years"	"5-14"	"2020"	"2020"	"Female"	"F"	0	239730	Unreliable
	"Oregon"	"41"	"5-14 years"	"5-14"	"2020"	"2020"	"Male"	"M"	0	251790	Unreliable
	"Oregon"	"41"	"5-14 years"	"5-14"	"2021"	"2021"	"Female"	"F"	0	241421	Unreliable
	"Oregon"	"41"	"5-14 years"	"5-14"	"2021"	"2021"	"Male"	"M"	Suppressed	254181	Suppressed
	"Oregon"	"41"	"5-14 years"	"5-14"	"2022 "	"2022"	"Female"	"F"	Suppressed	233134	Suppressed
	"Oregon"	"41"	"5-14 years"	"5-14"	"2022 "	"2022"	"Male"	"M"	Suppressed	245415	Suppressed
	"Oregon"	"41"	"15-24 years"	"15-24"	"2018"	"2018"	"Female"	"F"	Suppressed	250242	Suppressed
	"Oregon"	"41"	"15-24 years"	"15-24"	"2018"	"2018"	"Male"	"M"	55	262366	21.0
	"Oregon"	"41"	"15-24 years"	"15-24"	"2019"	"2019"	"Female"	"F"	Suppressed	249684	Suppressed
	"Oregon"	"41"	"15-24 years"	"15-24"	"2019"	"2019"	"Male"	"M"	53	260553	20.3
	"Oregon"	"41"	"15-24 years"	"15-24"	"2020"	"2020"	"Female"	"F"	Suppressed	248800	Suppressed
	"Oregon"	"41"	"15-24 years"	"15-24"	"2020"	"2020"	"Male"	"M"	46	259605	17.7
	"Oregon"	"41"	"15-24 years"	"15-24"	"2021"	"2021"	"Female"	"F"	Suppressed	250249	Suppressed
	"Oregon"	"41"	"15-24 years"	"15-24"	"2021"	"2021"	"Male"	"M"	51	260673	19.6
	"Oregon"	"41"	"15-24 years"	"15-24"	"2022 "	"2022"	"Female"	"F"	Suppressed	255752	Suppressed
	"Oregon"	"41"	"15-24 years"	"15-24"	"2022 "	"2022"	"Male"	"M"	48	267424	17.9
	"Oregon"	"41"	"25-34 years"	"25-34"	"2018"	"2018"	"Female"	"F"	16	293384	Unreliable
	"Oregon"	"41"	"25-34 years"	"25-34"	"2018"	"2018"	"Male"	"M"	39	303101	12.9
	"Oregon"	"41"	"25-34 years"	"25-34"	"2019"	"2019"	"Female"	"F"	Suppressed	296537	Suppressed
	"Oregon"	"41"	"25-34 years"	"25-34"	"2019"	"2019"	"Male"	"M"	63	307747	20.5
	"Oregon"	"41"	"25-34 years"	"25-34"	"2020"	"2020"	"Female"	"F"	Suppressed	298112	Suppressed
	"Oregon"	"41"	"25-34 years"	"25-34"	"2020"	"2020"	"Male"	"M"	62	310107	20.0
	"Oregon"	"41"	"25-34 years"	"25-34"	"2021"	"2021"	"Female"	"F"	13	293945	Unreliable
	"Oregon"	"41"	"25-34 years"	"25-34"	"2021"	"2021"	"Male"	"M"	60	303907	19.7
	"Oregon"	"41"	"25-34 years"	"25-34"	"2022 "	"2022"	"Female"	"F"	Suppressed	289074	Suppressed
	"Oregon"	"41"	"25-34 years"	"25-34"	"2022 "	"2022"	"Male"	"M"	57	303544	18.8
	"Oregon"	"41"	"35-44 years"	"35-44"	"2018"	"2018"	"Female"	"F"	Suppressed	277170	Suppressed
	"Oregon"	"41"	"35-44 years"	"35-44"	"2018"	"2018"	"Male"	"M"	39	282597	13.8
	"Oregon"	"41"	"35-44 years"	"35-44"	"2019"	"2019"	"Female"	"F"	13	281624	Unreliable
	"Oregon"	"41"	"35-44 years"	"35-44"	"2019"	"2019"	"Male"	"M"	42	287088	14.6
	"Oregon"	"41"	"35-44 years"	"35-44"	"2020"	"2020"	"Female"	"F"	11	286765	Unreliable
	"Oregon"	"41"	"35-44 years"	"35-44"	"2020"	"2020"	"Male"	"M"	48	291774	16.5
	"Oregon"	"41"	"35-44 years"	"35-44"	"2021"	"2021"	"Female"	"F"	13	291685	Unreliable
	"Oregon"	"41"	"35-44 years"	"35-44"	"2021"	"2021"	"Male"	"M"	54	301192	17.9
	"Oregon"	"41"	"35-44 years"	"35-44"	"2022 "	"2022"	"Female"	"F"	10	289365	Unreliable
	"Oregon"	"41"	"35-44 years"	"35-44"	"2022 "	"2022"	"Male"	"M"	42	302106	13.9
	"Oregon"	"41"	"45-54 years"	"45-54"	"2018"	"2018"	"Female"	"F"	Suppressed	255187	Suppressed
	"Oregon"	"41"	"45-54 years"	"45-54"	"2018"	"2018"	"Male"	"M"	53	257487	20.6
	"Oregon"	"41"	"45-54 years"	"45-54"	"2019"	"2019"	"Female"	"F"	18	253620	Unreliable
	"Oregon"	"41"	"45-54 years"	"45-54"	"2019"	"2019"	"Male"	"M"	52	256507	20.3
	"Oregon"	"41"	"45-54 years"	"45-54"	"2020"	"2020"	"Female"	"F"	Suppressed	254311	Suppressed
	"Oregon"	"41"	"45-54 years"	"45-54"	"2020"	"2020"	"Male"	"M"	50	257716	19.4
	"Oregon"	"41"	"45-54 years"	"45-54"	"2021"	"2021"	"Female"	"F"	13	254894	Unreliable
	"Oregon"	"41"	"45-54 years"	"45-54"	"2021"	"2021"	"Male"	"M"	62	264439	23.4
	"Oregon"	"41"	"45-54 years"	"45-54"	"2022 "	"2022"	"Female"	"F"	12	253360	Unreliable
	"Oregon"	"41"	"45-54 years"	"45-54"	"2022 "	"2022"	"Male"	"M"	59	266041	22.2
	"Oregon"	"41"	"55-64 years"	"55-64"	"2018"	"2018"	"Female"	"F"	15	282709	Unreliable
	"Oregon"	"41"	"55-64 years"	"55-64"	"2018"	"2018"	"Male"	"M"	45	261776	17.2
	"Oregon"	"41"	"55-64 years"	"55-64"	"2019"	"2019"	"Female"	"F"	14	279529	Unreliable
	"Oregon"	"41"	"55-64 years"	"55-64"	"2019"	"2019"	"Male"	"M"	58	259421	22.4
	"Oregon"	"41"	"55-64 years"	"55-64"	"2020"	"2020"	"Female"	"F"	11	275556	Unreliable
	"Oregon"	"41"	"55-64 years"	"55-64"	"2020"	"2020"	"Male"	"M"	62	256668	24.2
	"Oregon"	"41"	"55-64 years"	"55-64"	"2021"	"2021"	"Female"	"F"	19	269773	Unreliable
	"Oregon"	"41"	"55-64 years"	"55-64"	"2021"	"2021"	"Male"	"M"	75	258633	29.0
	"Oregon"	"41"	"55-64 years"	"55-64"	"2022 "	"2022"	"Female"	"F"	13	260763	Unreliable
	"Oregon"	"41"	"55-64 years"	"55-64"	"2022 "	"2022"	"Male"	"M"	59	252407	23.4
	"Oregon"	"41"	"65-74 years"	"65-74"	"2018"	"2018"	"Female"	"F"	11	235245	Unreliable
	"Oregon"	"41"	"65-74 years"	"65-74"	"2018"	"2018"	"Male"	"M"	60	212947	28.2
	"Oregon"	"41"	"65-74 years"	"65-74"	"2019"	"2019"	"Female"	"F"	Suppressed	244571	Suppressed
	"Oregon"	"41"	"65-74 years"	"65-74"	"2019"	"2019"	"Male"	"M"	59	220027	26.8
	"Oregon"	"41"	"65-74 years"	"65-74"	"2020"	"2020"	"Female"	"F"	13	252888	Unreliable
	"Oregon"	"41"	"65-74 years"	"65-74"	"2020"	"2020"	"Male"	"M"	65	225664	28.8
	"Oregon"	"41"	"65-74 years"	"65-74"	"2021"	"2021"	"Female"	"F"	11	256792	Unreliable
	"Oregon"	"41"	"65-74 years"	"65-74"	"2021"	"2021"	"Male"	"M"	61	232845	26.2
	"Oregon"	"41"	"65-74 years"	"65-74"	"2022 "	"2022"	"Female"	"F"	Suppressed	255212	Suppressed
	"Oregon"	"41"	"65-74 years"	"65-74"	"2022 "	"2022"	"Male"	"M"	59	230757	25.6
	"Oregon"	"41"	"75-84 years"	"75-84"	"2018"	"2018"	"Female"	"F"	Suppressed	112055	Suppressed
	"Oregon"	"41"	"75-84 years"	"75-84"	"2018"	"2018"	"Male"	"M"	43	94419	45.5
	"Oregon"	"41"	"75-84 years"	"75-84"	"2019"	"2019"	"Female"	"F"	Suppressed	117651	Suppressed
	"Oregon"	"41"	"75-84 years"	"75-84"	"2019"	"2019"	"Male"	"M"	38	99293	38.3
	"Oregon"	"41"	"75-84 years"	"75-84"	"2020"	"2020"	"Female"	"F"	Suppressed	122660	Suppressed
	"Oregon"	"41"	"75-84 years"	"75-84"	"2020"	"2020"	"Male"	"M"	42	103818	40.5
	"Oregon"	"41"	"75-84 years"	"75-84"	"2021"	"2021"	"Female"	"F"	Suppressed	120928	Suppressed
	"Oregon"	"41"	"75-84 years"	"75-84"	"2021"	"2021"	"Male"	"M"	41	103325	39.7
	"Oregon"	"41"	"75-84 years"	"75-84"	"2022 "	"2022"	"Female"	"F"	Suppressed	133889	Suppressed
	"Oregon"	"41"	"75-84 years"	"75-84"	"2022 "	"2022"	"Male"	"M"	56	113383	49.4
	"Oregon"	"41"	"85+ years"	"85+"	"2018"	"2018"	"Female"	"F"	Suppressed	53013	Suppressed
	"Oregon"	"41"	"85+ years"	"85+"	"2018"	"2018"	"Male"	"M"	21	31012	67.7
	"Oregon"	"41"	"85+ years"	"85+"	"2019"	"2019"	"Female"	"F"	0	52741	Unreliable
	"Oregon"	"41"	"85+ years"	"85+"	"2019"	"2019"	"Male"	"M"	30	31797	94.3
	"Oregon"	"41"	"85+ years"	"85+"	"2020"	"2020"	"Female"	"F"	Suppressed	52332	Suppressed
	"Oregon"	"41"	"85+ years"	"85+"	"2020"	"2020"	"Male"	"M"	22	32165	68.4
	"Oregon"	"41"	"85+ years"	"85+"	"2021"	"2021"	"Female"	"F"	0	45913	Unreliable
	"Oregon"	"41"	"85+ years"	"85+"	"2021"	"2021"	"Male"	"M"	21	28576	73.5
	"Oregon"	"41"	"85+ years"	"85+"	"2022 "	"2022"	"Female"	"F"	Suppressed	51774	Suppressed
	"Oregon"	"41"	"85+ years"	"85+"	"2022 "	"2022"	"Male"	"M"	30	30663	97.8
	"Oregon"	"41"	"Not Stated"	"NS"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"Not Stated"	"NS"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"Not Stated"	"NS"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"Not Stated"	"NS"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"Not Stated"	"NS"	"2020"	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"Not Stated"	"NS"	"2020"	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"Not Stated"	"NS"	"2021"	"2021"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"Not Stated"	"NS"	"2021"	"2021"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"Not Stated"	"NS"	"2022 "	"2022"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Oregon"	"41"	"Not Stated"	"NS"	"2022 "	"2022"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"< 1 year"	"1"	"2018"	"2018"	"Female"	"F"	0	66089	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"1"	"2018"	"2018"	"Male"	"M"	0	69357	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"1"	"2019"	"2019"	"Female"	"F"	0	65768	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"1"	"2019"	"2019"	"Male"	"M"	0	68944	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"1"	"2020"	"2020"	"Female"	"F"	0	65026	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"1"	"2020"	"2020"	"Male"	"M"	0	68029	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"1"	"2021"	"2021"	"Female"	"F"	0	62482	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"1"	"2021"	"2021"	"Male"	"M"	0	65100	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"1"	"2022 "	"2022"	"Female"	"F"	0	64494	Unreliable
	"Pennsylvania"	"42"	"< 1 year"	"1"	"2022 "	"2022"	"Male"	"M"	0	67058	Unreliable
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2018"	"2018"	"Female"	"F"	0	277045	Unreliable
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2018"	"2018"	"Male"	"M"	0	290506	Unreliable
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2019"	"2019"	"Female"	"F"	0	275067	Unreliable
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2019"	"2019"	"Male"	"M"	0	288145	Unreliable
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2020"	"2020"	"Female"	"F"	0	271470	Unreliable
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2020"	"2020"	"Male"	"M"	0	284579	Unreliable
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2021"	"2021"	"Female"	"F"	0	270026	Unreliable
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2021"	"2021"	"Male"	"M"	0	283746	Unreliable
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2022 "	"2022"	"Female"	"F"	0	263616	Unreliable
	"Pennsylvania"	"42"	"1-4 years"	"1-4"	"2022 "	"2022"	"Male"	"M"	0	276037	Unreliable
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2018"	"2018"	"Female"	"F"	Suppressed	723750	Suppressed
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2018"	"2018"	"Male"	"M"	Suppressed	757097	Suppressed
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2019"	"2019"	"Female"	"F"	Suppressed	720760	Suppressed
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2019"	"2019"	"Male"	"M"	Suppressed	754880	Suppressed
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2020"	"2020"	"Female"	"F"	Suppressed	718330	Suppressed
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2020"	"2020"	"Male"	"M"	Suppressed	752482	Suppressed
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2021"	"2021"	"Female"	"F"	Suppressed	737667	Suppressed
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2021"	"2021"	"Male"	"M"	Suppressed	775459	Suppressed
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2022 "	"2022"	"Female"	"F"	Suppressed	721073	Suppressed
	"Pennsylvania"	"42"	"5-14 years"	"5-14"	"2022 "	"2022"	"Male"	"M"	Suppressed	757922	Suppressed
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2018"	"2018"	"Female"	"F"	17	798439	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2018"	"2018"	"Male"	"M"	93	826910	11.2
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2019"	"2019"	"Female"	"F"	Suppressed	788005	Suppressed
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2019"	"2019"	"Male"	"M"	76	815203	9.3
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2020"	"2020"	"Female"	"F"	Suppressed	778372	Suppressed
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2020"	"2020"	"Male"	"M"	90	804759	11.2
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2021"	"2021"	"Female"	"F"	Suppressed	792854	Suppressed
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2021"	"2021"	"Male"	"M"	93	820688	11.3
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2022 "	"2022"	"Female"	"F"	14	823910	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"2022 "	"2022"	"Male"	"M"	90	850733	10.6
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"2018"	"2018"	"Female"	"F"	15	834429	Unreliable
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"2018"	"2018"	"Male"	"M"	119	866677	13.7
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"2019"	"2019"	"Female"	"F"	17	837800	Unreliable
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"2019"	"2019"	"Male"	"M"	120	871336	13.8
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"2020"	"2020"	"Female"	"F"	20	835796	2.4
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"2020"	"2020"	"Male"	"M"	122	871255	14.0
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"2021"	"2021"	"Female"	"F"	21	836526	2.5
